division_numeric_code,start_date,end_date,is_in_union,age_range,data_series_type,group_type_relative_to_baseline,contraceptive_use_modern,contraceptive_use_traditional,contraceptive_use_any,unmet_need_modern,unmet_need_any,is_pertaining_to_methods_used_since_last_pregnancy,pertaining_to_methods_used_since_last_pregnancy_reason,has_geographical_region_bias,geographical_region_bias_reason,has_non_pregnant_and_other_positive_biases,non_pregnant_and_other_positive_biases_reason,age_group_bias,modern_method_bias,has_traditional_method_bias,traditional_method_bias_reason,has_absence_of_probing_questions_bias,se_modern,se_traditional,se_unmet_need,se_log_r_modern_no_use,se_log_r_traditional_no_use,se_log_r_unmet_no_need,source_id,record_id
332,1989.665753,1989.830137,Y,15-49,Other,MW,0.094,0.008,0.102,NA,0.272,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,4521,Y_463
332,1994.49589,1995.082192,Y,15-49,DHS,MW,0.132347576,0.047161129,0.179508705,NA,0.446527978,N,,N,,N,,None,None,N,,N,0.008540169,0.004185454,0.012403532,0.074737663,0.093665798,0.057430492,1764,Y_464
332,2000.084699,2000.579235,Y,15-49,DHS,MW,0.228448041,0.052238233,0.280686274,NA,0.395874496,N,,N,,N,,None,None,N,,N,0.011135027,0.005385654,0.013396068,0.060880673,0.103831168,0.06938565,1765,Y_465
332,2005.747945,2006.493151,Y,15-49,DHS,MW,0.248366314,0.071922599,0.320288913,NA,0.373447632,N,,N,,N,,None,None,N,,N,0.009246669,0.004360465,0.008563324,0.04972558,0.065214852,0.040507924,1785,Y_466
332,2012,2012.494536,Y,15-49,DHS,MW,0.312747392,0.03227179,0.345019182,NA,0.353359613,N,,N,,N,,None,None,N,,N,0.008942054,0.002759825,0.007619881,0.042250343,0.090108202,0.038304537,5451,Y_467
332,2016.833333,2017.326027,Y,15-49,DHS,MW,0.318135948,0.025077989,0.343213937,NA,0.3796387,N,,N,,N,,None,None,N,,N,0.008690622,0.002533992,0.006750505,0.040830652,0.106069216,0.033685768,5825,Y_468
340,1981,1981,Y,15-49,Other,MW,0.236,0.033,0.269,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,120,Y_469
340,1984.084699,1985.084932,Y,15-49,National survey,MW,0.304,0.046,0.349,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,135,Y_470
340,1987.432877,1987.884932,Y,15-49,National survey,MW,0.329,0.076,0.406,NA,0.158,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,157,Y_471
340,1991,1992,Y,15-49,Other,MW,0.347,0.12,0.467,NA,0.132,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,707,Y_472
340,1996,1996.745902,Y,15-49,Other,MW,0.403,0.09,0.492,NA,0.18,N,,N,,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,199,Y_473
340,2001.084932,2001.745205,Y,15-49,Other,MW,0.509645783,0.108515055,0.617749392,NA,0.112,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,640,Y_474
340,2005.747945,2006.410959,Y,15-49,DHS,MW,0.563600666,0.088721862,0.652322528,NA,0.167790089,N,,N,,N,,None,None,N,,N,0.005986113,0.003377032,0.004193209,0.026191698,0.044958927,0.038013613,1788,Y_475
340,2011.665753,2012.579235,Y,15-49,DHS,MW,0.638455752,0.093830656,0.732286408,NA,0.105793157,N,,N,,N,,None,None,N,,N,0.00527541,0.003143788,0.0031975,0.02469287,0.039919173,0.039351398,5056,Y_476
340,2019.438356,2019.950685,Y,15-49,MICS,MW,0.665055646,0.028378676,0.693736806,NA,0.128746226,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,7581,Y_477
348,1958,1958,Y,15-49,National survey,MW,0.18,0.4,0.58,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,4982,Y_478
348,1965,1966,Y,15-49,National survey,MW,0.185,0.481,0.666,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,5099,Y_479
348,1969,1969,Y,15-49,National survey,MW,0.31,0.35,0.67,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,5407,Y_480
348,1972,1972,Y,15-49,National survey,MW,0.4,0.33,0.73,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,3128,Y_481
348,1974,1974,Y,15-49,National survey,MW,0.44,0.3,0.74,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,5100,Y_482
348,1975,1975,Y,15-49,National survey,MW,0.52,0.24,0.76,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,5101,Y_483
348,1977.328767,1977.493151,Y,15-49,Other,MW,0.522,0.209,0.731,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,3129,Y_484
348,1986,1986,Y,15-49,National survey,MW,0.623,0.107,0.731,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,2760,Y_485
348,1992.833333,1993.99726,Y,15-49,Other,MW,0.713029089,0.093818694,0.806847783,NA,0.07,N,,N,,N,,+,None,N,,Y,NA,NA,NA,NA,NA,NA,2822,Y_486
348,2008.833333,2009.084932,Y,15-49,Other,MW,0.541,0.077,0.618,NA,NA,N,,N,,N,,+,-,N,,Y,NA,NA,NA,NA,NA,NA,6010,Y_487
356,1970.49589,1971.49589,Y,15-49,National survey,MW,0.095,0.041,0.136,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,1856,Y_488
356,1980,1981,Y,15-49,National survey,MW,0.281,0.073,0.353,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,123,Y_489
356,1988,1988,Y,15-49,National survey,HW,0.399,0.05,0.449,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,2782,Y_490
356,1992.248634,1993.745205,Y,15-49,DHS,MW,0.363037645,0.042667607,0.405705252,NA,0.203820049,N,,N,,N,,None,None,N,,N,0.003772873,0.001383443,0.002643199,0.017275578,0.036399022,0.01462399,1789,Y_491
356,1998.832877,1999.99726,Y,15-49,DHS,MW,0.428494639,0.053850137,0.482344776,NA,0.160978206,N,,N,,N,,None,None,N,,N,0.004623671,0.00171239,0.002290859,0.01893678,0.033372293,0.015558888,1790,Y_492
356,2000,2000,Y,15-49,MICS,MW,0.423,0.046,0.469,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2898,Y_493
356,2002,2004,Y,15-49,National survey,MW,0.457,0.073,0.53,NA,0.211,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,1791,Y_494
356,2004,2005,Y,15-49,National survey,MW,NA,NA,0.544,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5871,Y_495
356,2005.832877,2006.663014,Y,15-49,DHS,MW,0.485335901,0.077975998,0.563311899,NA,0.1391182,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1792,Y_496
356,2007.915068,2008.994536,Y,15-49,National survey,MW,0.482,0.066,0.548,NA,0.205,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5336,Y_497
356,2015.052055,2016.923497,Y,15-49,DHS,MW,0.477579169,0.057823061,0.53540223,NA,0.128576009,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5565,Y_498
356,2019.457534,2021.326027,Y,15-49,DHS,MW,0.565,0.102,0.667,NA,0.094,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,9090,Y_499
360,1973,1973,Y,15-49,National survey,MW,0.072,0.014,0.086,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5103,Y_500
360,1976,1976,Y,15-49,Other,MW,0.229,0.034,0.263,NA,NA,N,,Y,Data pertain to Java and Bali.,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,703,Y_501
360,1979,1979,Y,15-49,National survey,MW,0.246,0.068,0.312,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,488,Y_502
360,1985,1985,Y,15-49,National survey,MW,0.36935234,0.015810071,0.385162411,NA,NA,N,,N,,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,686,Y_503
360,1987.665753,1987.99726,Y,15-49,DHS,MW,0.439231855,0.038283982,0.477515837,NA,0.16,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1693,Y_504
360,1991.328767,1991.578082,Y,15-49,DHS,MW,0.470663889,0.026134972,0.496798861,NA,0.170390024,N,,N,,N,,None,None,N,,N,0.007649516,0.001640358,0.004396991,0.031261096,0.066088701,0.028236084,1687,Y_505
360,1993,1993,Y,15-49,National survey,MW,0.512,0.02,0.531,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,3133,Y_506
360,1994.49589,1994.912329,Y,15-49,DHS,MW,0.52052014,0.026865706,0.547385845,NA,0.153361413,N,,N,,N,,None,None,N,,N,0.007059824,0.001487928,0.004229951,0.02883023,0.058304253,0.033235298,1688,Y_507
360,1995,1995,Y,15-49,National survey,MW,0.525,0.017,0.542,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,489,Y_508
360,1996,1996,Y,15-49,National survey,MW,0.526,0.016,0.542,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,491,Y_509
360,1997.665753,1997.99726,Y,15-49,DHS,MW,0.547269701,0.026952916,0.574222617,NA,0.135950117,N,,N,,N,,None,None,N,,N,0.006577644,0.001593209,0.003690882,0.027193124,0.062570966,0.031922578,1690,Y_510
360,1998,1998,Y,15-49,National survey,MW,0.542,0.013,0.554,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,493,Y_511
360,1999,1999,Y,15-49,National survey,MW,0.543,0.011,0.554,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,484,Y_512
360,2000,2000,Y,15-49,National survey,MW,0.538,0.01,0.548,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,494,Y_513
360,2001,2001,Y,15-49,National survey,MW,0.518,0.008,0.525,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,490,Y_514
360,2002.747945,2003.326027,Y,15-49,DHS,MW,0.567228867,0.036055162,0.603284029,NA,0.132466125,N,,N,,N,,None,None,N,,N,0.007317076,0.00273134,0.003853053,0.029521827,0.077790572,0.032322413,1689,Y_515
360,2002,2002,Y,15-49,National survey,MW,NA,NA,0.542,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,4523,Y_516
360,2003,2003,Y,15-49,National survey,MW,NA,NA,0.545,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,4524,Y_517
360,2004,2004,Y,15-49,National survey,MW,NA,NA,0.567,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,4525,Y_518
360,2005,2005,Y,15-49,National survey,MW,0.575,0.006,0.579,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,3135,Y_519
360,2005,2005,Y,15-49,National survey,MW,0.571,0.001,0.572,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,9,Y_520
360,2006,2006,Y,15-49,National survey,MW,0.565,0.014,0.579,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5858,Y_521
360,2007,2007,Y,15-49,National survey,MW,0.561,0.014,0.574,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5856,Y_522
360,2007.413699,2008.161202,Y,15-49,DHS,MW,0.573708028,0.039928079,0.613636107,NA,0.131423124,N,,N,,N,,None,None,N,,N,0.005951083,0.002073463,0.003305017,0.024379726,0.053755592,0.031379026,739,Y_523
360,2008,2008,Y,15-49,National survey,MW,0.552,0.014,0.566,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5857,Y_524
360,2009,2009,Y,15-49,National survey,MW,0.588,0.018,0.606,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5859,Y_525
360,2010,2010,Y,15-49,National survey,MW,0.595,0.015,0.61,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5860,Y_526
360,2011,2011,Y,15-49,National survey,MW,0.594,0.019,0.613,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5861,Y_527
360,2012.330601,2012.579235,Y,15-49,National survey,MW,0.578625038,0.04004328,0.618668318,NA,0.113727842,N,,N,,N,,None,None,N,,N,0.004794427,0.001766101,0.002893642,0.020279903,0.047394092,0.028747041,5458,Y_528
360,2012,2012,Y,15-49,National survey,MW,0.606,0.018,0.624,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5862,Y_529
360,2013,2013,Y,15-49,National survey,MW,0.609,0.01,0.62,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5724,Y_530
360,2014,2014,Y,15-49,National survey,MW,0.605,0.011,0.616,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5863,Y_531
360,2015,2015,Y,15-49,National survey,MW,0.607,0.008,0.615,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5980,Y_532
360,2015.49589,2015.663014,Y,15-49,PMA,MW,0.59575078,0.016178222,0.611929002,NA,0.147598727,N,,N,,N,,None,None,N,,N,0.008370672,0.002353096,0.005981311,0.035333932,0.151192986,0.0513067,5994,Y_533
360,2015,2015,Y,15-49,National survey,MW,0.591,0.01,0.6,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,6038,Y_534
360,2016.748634,2017.082192,Y,15-49,PMA,MW,0.590540905,0.022069746,0.613118354,NA,0.147615915,N,,N,,N,,None,None,N,,N,0.009115274,0.002519182,0.005460434,0.037937514,0.118487312,0.042924921,7479,Y_535
360,2016,2016,Y,15-49,National survey,MW,0.582,0.012,0.594,NA,0.162,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,7504,Y_536
360,2017.49589,2017.745205,Y,15-49,DHS,MW,0.572005808,0.064068858,0.636074667,NA,0.106036461,N,,N,,N,,None,None,N,,N,0.003857022,0.001962762,0.002246433,0.016358261,0.034005321,0.025494846,7363,Y_537
364,1976,1977,Y,15-49,National survey,MW,0.259,0.101,0.36,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1872,Y_538
364,1989,1989,Y,15-49,National survey,MW,0.305,0.184,0.489,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2796,Y_539
364,1992,1992,Y,15-49,National survey,MW,0.446,0.2,0.646,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2823,Y_540
364,1993,1993,Y,15-49,National survey,MW,0.492,0.186,0.678,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5105,Y_541
364,1994,1994,Y,15-49,National survey,MW,0.511,0.189,0.7,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,3137,Y_542
364,1995,1995,Y,15-49,National survey,MW,0.536,0.192,0.728,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5104,Y_543
364,1996,1996,Y,15-49,National survey,MW,0.561,0.18,0.737,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,3138,Y_544
364,1997,1997,Y,15-49,National survey,MW,0.56,0.169,0.729,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2875,Y_545
364,2000.748634,2000.748634,Y,15-49,National survey,MW,0.56,0.178,0.738,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,696,Y_546
364,2002.49589,2002.99726,Y,15-49,National survey,MW,0.590294957,0.143101808,0.733396765,NA,NA,N,,N,,Y,Data pertain to non-pregnant women.,None,None,N,,N,NA,NA,NA,NA,NA,NA,1878,Y_547
364,2010.49589,2011.158904,Y,15-49,National survey,MW,0.57,0.217,0.774,NA,0.057,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5558,Y_548
368,1974,1974,Y,15-49,National survey,MW,0.129,0.017,0.145,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,15,Y_549
368,1989.161644,1989.410959,Y,15-49,Other,MW,0.104,0.034,0.137,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,833,Y_550
368,2000.666667,2000.734973,Y,15-49,MICS,MW,0.254030321,0.181200798,0.435231119,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,4439,Y_551
368,2006.084932,2006.493151,Y,15-49,MICS,MW,0.328456121,0.170019546,0.498475667,NA,NA,N,,N,,N,,None,None,N,,Y,0.004884931,0.004150963,NA,0.02406749,0.031981477,NA,151,Y_552
368,2011.117808,2011.208219,Y,15-49,MICS,MW,0.335987287,0.188590823,0.52457811,NA,0.08,N,,N,,N,,None,None,N,,Y,0.004047028,0.003804093,0.002723471,0.019687002,0.027012596,0.029063714,5334,Y_553
368,2018.161644,2018.410959,Y,15-49,MICS,MW,0.360749205,0.167138945,0.52788815,NA,0.143366779,N,,N,,N,,None,None,N,,N,0.006696346,0.008534305,0.00563593,0.025978278,0.061492835,0.04627462,5586,Y_554
372,2003.49589,2004.327869,Y,15-49,National survey,MW,0.673809524,0.063095238,0.736904762,NA,NA,N,,N,,N,,+,None,N,,Y,NA,NA,NA,NA,NA,NA,5110,Y_555
372,2004,2005,Y,15-49,National survey,MW,NA,NA,0.648,NA,NA,N,,N,,N,,+,None,N,,Y,NA,NA,NA,NA,NA,NA,3143,Y_556
372,2010,2010,Y,15-49,National survey,MW,0.709069494,0.023557126,0.73262662,NA,NA,N,,N,,Y,Contraceptive use question refers to contraceptive use in the 12 months prior to the survey.,+,None,N,,N,NA,NA,NA,NA,NA,NA,7672,Y_557
376,1987,1988,Y,15-49,National survey,MW,0.519,0.16,0.68,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,2770,Y_558
380,1995.832877,1996.081967,Y,15-49,Other,MW,0.404814508,0.221741763,0.626556271,NA,0.118,N,,N,,N,,+,+,N,,Y,NA,NA,NA,NA,NA,NA,2855,Y_559
380,2013,2013,Y,15-49,National survey,MW,0.518,0.133,0.651,NA,NA,N,,N,,Y,Contraceptive use question refers to contraceptive use in the 12 months prior to the survey.,+,None,N,,Y,NA,NA,NA,NA,NA,NA,7508,Y_560
388,1975,1976,Y,15-49,Other,MW,0.362,0.021,0.383,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,654,Y_561
388,1979,1979,Y,15-49,National survey,MW,0.542,0.007,0.549,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,5112,Y_562
388,1983,1983,Y,15-49,Other,MW,0.484,0.03,0.514,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2735,Y_563
388,1989,1989,Y,15-49,Other,MW,0.512079701,0.033919817,0.546,NA,0.206,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,809,Y_564
388,1993,1993,Y,15-49,Other,MW,0.582979413,0.036947876,0.619927289,NA,0.13,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,2830,Y_565
388,1997.580822,1997.99726,Y,15-49,Other,MW,0.626692341,0.030588425,0.657280766,NA,0.142,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2876,Y_566
388,2002,2003,Y,15-49,Other,MW,0.661,0.03,0.691,NA,0.117,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2922,Y_567
388,2008.415301,2009.326027,Y,15-49,Other,MW,0.684,0.041,0.725,NA,0.1,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,3168,Y_568
392,1950,1950,Y,15-49,National survey,MW,NA,NA,0.195,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5113,Y_569
392,1952,1952,Y,15-49,National survey,MW,NA,NA,0.266,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5114,Y_570
392,1952,1952,Y,15-49,National survey,MW,NA,NA,0.217,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,7421,Y_571
392,1954.246575,1954.246575,Y,15-49,National survey,MW,NA,NA,0.332,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,7420,Y_572
392,1955,1955,Y,15-49,National survey,MW,NA,NA,0.341,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5115,Y_573
392,1957,1957,Y,15-49,National survey,MW,NA,NA,0.39,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5116,Y_574
392,1959,1959,Y,15-49,National survey,MW,NA,NA,0.427,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5117,Y_575
392,1961,1961,Y,15-49,National survey,MW,NA,NA,0.42,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5118,Y_576
392,1963,1963,Y,15-49,National survey,MW,NA,NA,0.446,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5119,Y_577
392,1965,1965,Y,15-49,National survey,MW,NA,NA,0.555,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5120,Y_578
392,1967,1967,Y,15-49,National survey,MW,NA,NA,0.53,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5121,Y_579
392,1969,1969,Y,15-49,National survey,MW,NA,NA,0.521,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5122,Y_580
392,1971,1971,Y,15-49,National survey,MW,NA,NA,0.526,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5123,Y_581
392,1973,1973,Y,15-49,National survey,MW,NA,NA,0.593,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5130,Y_582
392,1975,1975,Y,15-49,National survey,MW,NA,NA,0.605,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5131,Y_583
392,1977,1977,Y,15-49,National survey,MW,NA,NA,0.604,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5132,Y_584
392,1979,1979,Y,15-49,National survey,MW,NA,NA,0.622,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5133,Y_585
392,1984,1984,Y,15-49,National survey,MW,NA,NA,0.573,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2742,Y_586
392,1986,1986,Y,15-49,National survey,MW,NA,NA,0.628,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2761,Y_587
392,1987,1987,Y,15-49,National survey,MW,NA,NA,0.645,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,2771,Y_588
392,1988,1988,Y,15-49,National survey,MW,NA,NA,0.563,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2783,Y_589
392,1990,1990,Y,15-49,National survey,MW,NA,NA,0.579,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2799,Y_590
392,1992,1992,Y,15-49,National survey,MW,NA,NA,0.64,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2824,Y_591
392,1994,1994,Y,15-49,National survey,MW,NA,NA,0.586,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2839,Y_592
392,1996,1996,Y,15-49,National survey,MW,NA,NA,0.566,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2866,Y_593
392,1997,1997,Y,15-49,National survey,MW,NA,NA,0.604,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,2877,Y_594
392,1998,1998,Y,15-49,National survey,MW,NA,NA,0.541,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2881,Y_595
392,2000,2000,Y,15-49,National survey,MW,NA,NA,0.559,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2899,Y_596
392,2004,2004,Y,15-49,National survey,MW,NA,NA,0.52,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2935,Y_597
392,2005,2005,Y,15-49,National survey,MW,0.444,0.168,0.543,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,3170,Y_598
392,2014.161644,2014.243836,Y,15-49,National survey,MW,0.390344488,0.156958493,0.547302981,NA,NA,N,,N,,N,,+,-,N,,N,NA,NA,NA,NA,NA,NA,7438,Y_599
392,2015,2015,Y,15-49,National survey,MW,0.331,0.067,0.398,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,5786,Y_600
400,1972,1972,Y,15-49,National survey,MW,0.176,0.085,0.261,NA,NA,N,,Y,Excluding the West Bank.,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,701,Y_601
400,1976,1976,Y,15-49,Other,MW,0.174,0.078,0.252,NA,NA,N,,Y,Excluding the West Bank.,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,29,Y_602
400,1983.49589,1983.764384,Y,15-49,Other,MW,0.208,0.053,0.26,NA,NA,N,,Y,Excluding the West Bank.,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1728,Y_603
400,1990.747945,1990.99726,Y,15-49,DHS,MW,0.26862166,0.130887321,0.399508981,NA,0.264667399,N,,N,,N,,None,None,N,,N,0.007708559,0.004899134,0.006237835,0.041502026,0.046082611,0.036198433,1727,Y_604
400,1997.413699,1997.830137,Y,15-49,DHS,MW,0.376814804,0.149030154,0.525844958,NA,0.200683577,N,,N,,N,,None,None,N,,N,0.007618209,0.005416258,0.005972963,0.035649305,0.047048707,0.038004734,1724,Y_605
400,2002.49589,2002.745205,Y,15-49,DHS,MW,0.412182383,0.145598021,0.557780404,NA,0.149412283,N,,N,,N,,None,None,N,,N,0.009060756,0.005699823,0.005675067,0.040687372,0.050150563,0.045889518,1725,Y_606
400,2007.413699,2007.912329,Y,15-49,DHS,MW,0.422003232,0.148967772,0.570971003,NA,0.138286853,N,,N,,N,,None,None,N,,N,0.007987023,0.005125518,0.005696714,0.035543799,0.044039942,0.055003691,2407,Y_607
400,2009.747945,2009.99726,Y,15-49,National survey,MW,0.420311314,0.172335361,0.592646675,NA,0.133776764,N,,N,,N,,None,None,N,,N,0.008377647,0.006828689,0.005603065,0.034706357,0.04877,0.051679644,4698,Y_608
400,2012.666667,2012.997268,Y,15-49,DHS,MW,0.423119446,0.188621637,0.611741083,NA,0.117317671,N,,N,,N,,None,None,N,,N,0.007333166,0.00534609,0.005719009,0.033759357,0.039412314,0.060849842,5339,Y_609
400,2017.49589,2018.082192,Y,15-49,DHS,MW,0.374468813,0.143801835,0.518270647,NA,0.1424197,N,,N,,N,,None,None,N,,N,0.007177059,0.004994194,0.00532243,0.033871507,0.045014153,0.045591649,7364,Y_610
